pageid,ns,title
52895667,14,"Category:People from Delaware City, Delaware"
5562455,14,"Category:People from Dover, Delaware"
47871416,14,"Category:People from Harrington, Delaware"
47101289,14,"Category:People from Lewes, Delaware"
19052819,14,"Category:People from Milford, Delaware"
52872964,14,"Category:People from New Castle, Delaware"
30938252,14,"Category:People from Newark, Delaware"
52924420,14,"Category:People from Rehoboth Beach, Delaware"
52905387,14,"Category:People from Seaford, Delaware"
5562493,14,"Category:People from Wilmington, Delaware"
