pageid,ns,title
53464634,14,"Category:People from Sublette, Kansas"
53469672,14,"Category:People from Tonganoxie, Kansas"
5566729,14,"Category:People from Topeka, Kansas"
53435847,14,"Category:People from Towanda, Kansas"
53446793,14,"Category:People from Troy, Kansas"
53463462,14,"Category:People from Ulysses, Kansas"
53464937,14,"Category:People from Valley Falls, Kansas"
53456258,14,"Category:People from Victoria, Kansas"
53526336,14,"Category:People from WaKeeney, Kansas"
53507049,14,"Category:People from Wamego, Kansas"
53517846,14,"Category:People from Wellington, Kansas"
53461978,14,"Category:People from Wellsville, Kansas"
53506843,14,"Category:People from Westmoreland, Kansas"
6102621,14,"Category:People from Wichita, Kansas"
33883993,14,"Category:People from Winfield, Kansas"
