pageid,ns,title
20772002,14,"Category:People from Abbeville, Louisiana"
5397449,14,"Category:People from Alexandria, Louisiana"
53588849,14,"Category:People from Baker, Louisiana"
17238978,14,"Category:People from Bastrop, Louisiana"
16723557,14,"Category:People from Baton Rouge, Louisiana"
16311619,14,"Category:People from Bogalusa, Louisiana"
14722249,14,"Category:People from Bossier City, Louisiana"
31958570,14,"Category:People from Breaux Bridge, Louisiana"
31958398,14,"Category:People from Broussard, Louisiana"
53558865,14,"Category:People from Bunkie, Louisiana"
31958417,14,"Category:People from Carencro, Louisiana"
53588797,14,"Category:People from Central, Louisiana"
53549418,14,"Category:People from Church Point, Louisiana"
53596113,14,"Category:People from Colfax, Louisiana"
13949210,14,"Category:People from Covington, Louisiana"
9494544,14,"Category:People from Crowley, Louisiana"
53642629,14,"Category:People from Denham Springs, Louisiana"
31266878,14,"Category:People from DeQuincy, Louisiana"
53559766,14,"Category:People from DeRidder, Louisiana"
53549680,14,"Category:People from Donaldsonville, Louisiana"
24385644,14,"Category:People from Eunice, Louisiana"
53680240,14,"Category:People from Franklin, Louisiana"
53549683,14,"Category:People from Gonzales, Louisiana"
45451955,14,"Category:People from Grambling, Louisiana"
34704838,14,"Category:People from Gretna, Louisiana"
9241461,14,"Category:People from Hammond, Louisiana"
53612429,14,"Category:People from Harahan, Louisiana"
5566975,14,"Category:People from Houma, Louisiana"
53604941,14,"Category:People from Jeanerette, Louisiana"
31272724,14,"Category:People from Jennings, Louisiana"
31287698,14,"Category:People from Kaplan, Louisiana"
34705992,14,"Category:People from Kenner, Louisiana"
5397503,14,"Category:People from Lafayette, Louisiana"
5567044,14,"Category:People from Lake Charles, Louisiana"
15785254,14,"Category:People from Leesville, Louisiana"
53665859,14,"Category:People from Mandeville, Louisiana"
44225082,14,"Category:People from Mansfield, Louisiana"
30998431,14,"Category:People from Marksville, Louisiana"
7306207,14,"Category:People from Minden, Louisiana"
5567076,14,"Category:People from Monroe, Louisiana"
24838715,14,"Category:People from Morgan City, Louisiana"
53558572,14,"Category:People from Napoleonville, Louisiana"
8782902,14,"Category:People from Natchitoches, Louisiana"
8839807,14,"Category:People from New Iberia, Louisiana"
16724562,14,Category:People from New Orleans
53653313,14,"Category:People from New Roads, Louisiana"
30998609,14,"Category:People from Oakdale, Louisiana"
8782803,14,"Category:People from Opelousas, Louisiana"
53683708,14,"Category:People from Patterson, Louisiana"
31276397,14,"Category:People from Pineville, Louisiana"
23537804,14,"Category:People from Plaquemine, Louisiana"
53685212,14,"Category:People from Ponchatoula, Louisiana"
34057974,14,"Category:People from Port Allen, Louisiana"
18464245,14,"Category:People from Rayne, Louisiana"
8827313,14,"Category:People from Ruston, Louisiana"
31958440,14,"Category:People from Scott, Louisiana"
5567129,14,"Category:People from Shreveport, Louisiana"
45245857,14,"Category:People from Slidell, Louisiana"
9206652,14,"Category:People from Springhill, Louisiana"
40399848,14,"Category:People from St. Martinville, Louisiana"
30998239,14,"Category:People from Sulphur, Louisiana"
53642889,14,"Category:People from Tallulah, Louisiana"
45444857,14,"Category:People from Thibodaux, Louisiana"
53587914,14,"Category:People from Vidalia, Louisiana"
31287104,14,"Category:People from Ville Platte, Louisiana"
53642749,14,"Category:People from Walker, Louisiana"
40532575,14,"Category:People from West Monroe, Louisiana"
53578733,14,"Category:People from Westlake, Louisiana"
53614629,14,"Category:People from Westwego, Louisiana"
30893225,14,"Category:People from Winnfield, Louisiana"
53595318,14,"Category:People from Winnsboro, Louisiana"
53633821,14,"Category:People from Youngsville, Louisiana"
13915714,14,"Category:People from Zachary, Louisiana"
