pageid,ns,title
55650834,14,Category:Montana politicians by city
54611517,14,"Category:People from Anaconda, Montana"
54613820,14,"Category:People from Baker, Montana"
54616652,14,"Category:People from Belgrade, Montana"
54674403,14,"Category:People from Big Timber, Montana"
5718916,14,"Category:People from Billings, Montana"
7646166,14,"Category:People from Bozeman, Montana"
9512709,14,"Category:People from Butte, Montana"
54598124,14,"Category:People from Chinook, Montana"
54674443,14,"Category:People from Choteau, Montana"
54616423,14,"Category:People from Columbia Falls, Montana"
54674307,14,"Category:People from Columbus, Montana"
54652050,14,"Category:People from Conrad, Montana"
54618262,14,"Category:People from Cut Bank, Montana"
54652841,14,"Category:People from Deer Lodge, Montana"
47726412,14,"Category:People from Dillon, Montana"
54608604,14,"Category:People from Fort Benton, Montana"
54675477,14,"Category:People from Glasgow, Montana"
54609850,14,"Category:People from Glendive, Montana"
5747018,14,"Category:People from Great Falls, Montana"
54665664,14,"Category:People from Hamilton, Montana"
54590840,14,"Category:People from Hardin, Montana"
54619765,14,"Category:People from Havre, Montana"
7638554,14,"Category:People from Helena, Montana"
54618209,14,"Category:People from Jordan, Montana"
29614497,14,"Category:People from Kalispell, Montana"
54613838,14,"Category:People from Lewistown, Montana"
54640123,14,"Category:People from Libby, Montana"
20711714,14,"Category:People from Livingston, Montana"
38484739,14,"Category:People from Miles City, Montana"
5751433,14,"Category:People from Missoula, Montana"
54639184,14,"Category:People from Polson, Montana"
54667531,14,"Category:People from Poplar, Montana"
54599050,14,"Category:People from Red Lodge, Montana"
54639938,14,"Category:People from Ronan, Montana"
54651930,14,"Category:People from Roundup, Montana"
54609258,14,"Category:People from Scobey, Montana"
54674495,14,"Category:People from Shelby, Montana"
54667081,14,"Category:People from Sidney, Montana"
54668008,14,"Category:People from Thompson Falls, Montana"
54598526,14,"Category:People from Townsend, Montana"
54643508,14,"Category:People from White Sulphur Springs, Montana"
54614931,14,"Category:People from Whitefish, Montana"
54667492,14,"Category:People from Wolf Point, Montana"
