pageid,ns,title
56482409,14,Category:Rhode Island politicians by city
30051868,14,"Category:People from Central Falls, Rhode Island"
16126265,14,"Category:People from Cranston, Rhode Island"
30871190,14,"Category:People from East Providence, Rhode Island"
7668862,14,"Category:People from Newport, Rhode Island"
16897160,14,"Category:People from Pawtucket, Rhode Island"
5759567,14,"Category:People from Providence, Rhode Island"
7707752,14,"Category:People from Warwick, Rhode Island"
9819812,14,"Category:People from Woonsocket, Rhode Island"
