pageid,ns,title
56500293,14,Category:New Mexico politicians by city
27413922,14,"Category:People from Alamogordo, New Mexico"
5957951,14,"Category:People from Albuquerque, New Mexico"
58297308,14,"Category:People from Artesia, New Mexico"
58322620,14,"Category:People from Aztec, New Mexico"
58350203,14,"Category:People from Belen, New Mexico"
22044796,14,"Category:People from Carlsbad, New Mexico"
58281414,14,"Category:People from Clovis, New Mexico"
58299417,14,"Category:People from Deming, New Mexico"
58307021,14,"Category:People from Española, New Mexico"
5738277,14,"Category:People from Farmington, New Mexico"
12055955,14,"Category:People from Gallup, New Mexico"
58294536,14,"Category:People from Grants, New Mexico"
41665795,14,"Category:People from Hobbs, New Mexico"
5751909,14,"Category:People from Las Cruces, New Mexico"
58323042,14,"Category:People from Las Vegas, New Mexico"
58297937,14,"Category:People from Lovington, New Mexico"
58346256,14,"Category:People from Moriarty, New Mexico"
10017801,14,"Category:People from Portales, New Mexico"
58281242,14,"Category:People from Raton, New Mexico"
42481654,14,"Category:People from Rio Rancho, New Mexico"
11778409,14,"Category:People from Roswell, New Mexico"
5751967,14,"Category:People from Santa Fe, New Mexico"
58297705,14,"Category:People from Santa Rosa, New Mexico"
58335060,14,"Category:People from Socorro, New Mexico"
58335013,14,"Category:People from Truth or Consequences, New Mexico"
58306620,14,"Category:People from Tucumcari, New Mexico"
