pageid,ns,title
57314672,14,"Category:People from Mount Vernon, Virginia"
57263516,14,"Category:People from Nassawadox, Virginia"
30938870,14,"Category:People from New Market, Virginia"
6195476,14,"Category:People from Newport News, Virginia"
57322433,14,"Category:People from Nokesville, Virginia"
6394504,14,"Category:People from Norfolk, Virginia"
20544892,14,"Category:People from Norton, Virginia"
57321966,14,"Category:People from Oakton, Virginia"
57263626,14,"Category:People from Onancock, Virginia"
57373837,14,"Category:People from Orange, Virginia"
57329065,14,"Category:People from Palmyra, Virginia"
57381740,14,"Category:People from Pamplin, Virginia"
57333965,14,"Category:People from Pearisburg, Virginia"
30865977,14,"Category:People from Pennington Gap, Virginia"
20482829,14,"Category:People from Petersburg, Virginia"
57328511,14,"Category:People from The Plains, Virginia"
57402693,14,"Category:People from Pocahontas, Virginia"
57296800,14,"Category:People from Port Royal, Virginia"
6394497,14,"Category:People from Portsmouth, Virginia"
30866452,14,"Category:People from Pound, Virginia"
57384500,14,"Category:People from Prince George, Virginia"
57389924,14,"Category:People from Pulaski, Virginia"
57353655,14,"Category:People from Purcellville, Virginia"
30941057,14,"Category:People from Quantico, Virginia"
20777622,14,"Category:People from Radford, Virginia"
57369824,14,"Category:People from Reedville, Virginia"
57402484,14,"Category:People from Richlands, Virginia"
5851224,14,"Category:People from Richmond, Virginia"
30933652,14,"Category:People from Ridgeway, Virginia"
5763170,14,"Category:People from Roanoke, Virginia"
34049992,14,"Category:People from Rocky Mount, Virginia"
57352589,14,"Category:People from Rose Hill, Virginia"
57408130,14,"Category:People from Rural Retreat, Virginia"
48826133,14,"Category:People from Salem, Virginia"
57400009,14,"Category:People from Saltville, Virginia"
30798470,14,"Category:People from Scottsville, Virginia"
57368130,14,"Category:People from Shawsville, Virginia"
57376810,14,"Category:People from Shenandoah, Virginia"
57350525,14,"Category:People from Smithfield, Virginia"
34509523,14,"Category:People from South Boston, Virginia"
57366463,14,"Category:People from South Hill, Virginia"
57728139,14,"Category:People from St. Paul, Virginia"
57401071,14,"Category:People from Stafford, Virginia"
7208412,14,"Category:People from Staunton, Virginia"
57360292,14,"Category:People from Sterling, Virginia"
57398432,14,"Category:People from Strasburg, Virginia"
30866743,14,"Category:People from Stuart, Virginia"
20707643,14,"Category:People from Suffolk, Virginia"
57313996,14,"Category:People from Tappahannock, Virginia"
37869281,14,"Category:People from Tazewell, Virginia"
57326951,14,"Category:People from Upperville, Virginia"
57367907,14,"Category:People from Urbanna, Virginia"
57364576,14,"Category:People from Victoria, Virginia"
27541802,14,"Category:People from Vienna, Virginia"
57392832,14,"Category:People from Vinton, Virginia"
5625240,14,"Category:People from Virginia Beach, Virginia"
57285846,14,"Category:People from Warm Springs, Virginia"
57327140,14,"Category:People from Warrenton, Virginia"
57391414,14,"Category:People from Warsaw, Virginia"
57390387,14,"Category:People from Washington, Virginia"
57359753,14,"Category:People from Waterford, Virginia"
57402264,14,"Category:People from Waverly, Virginia"
25196084,14,"Category:People from Waynesboro, Virginia"
57352088,14,"Category:People from West Point, Virginia"
57326407,14,"Category:People from West Springfield, Virginia"
6252206,14,"Category:People from Williamsburg, Virginia"
5763398,14,"Category:People from Winchester, Virginia"
30866083,14,"Category:People from Wise, Virginia"
33600796,14,"Category:People from Woodstock, Virginia"
57390333,14,"Category:People from Woodville, Virginia"
33680677,14,"Category:People from Wytheville, Virginia"
57408376,14,"Category:People from Yorktown, Virginia"
