pageid,ns,title
5558716,14,"Category:People from Anchorage, Alaska"
5558896,14,"Category:People from Bethel, Alaska"
38249621,14,"Category:People from Cordova, Alaska"
5558987,14,"Category:People from Fairbanks, Alaska"
37043915,14,"Category:People from Fort Yukon, Alaska"
5559038,14,"Category:People from Homer, Alaska"
5559073,14,"Category:People from Juneau, Alaska"
54527701,14,"Category:People from Kenai, Alaska"
43151271,14,"Category:People from Ketchikan, Alaska"
53965086,14,"Category:People from Kodiak, Alaska"
37043997,14,"Category:People from Nenana, Alaska"
26445066,14,"Category:People from Nome, Alaska"
8381363,14,"Category:People from North Pole, Alaska"
54527591,14,"Category:People from Palmer, Alaska"
54527981,14,"Category:People from Seward, Alaska"
30411062,14,"Category:People from Sitka, Alaska"
54528015,14,"Category:People from Soldotna, Alaska"
38754349,14,"Category:People from Tanana, Alaska"
46200180,14,"Category:People from Unalaska, Alaska"
54527846,14,"Category:People from Utqiagvik, Alaska"
30929596,14,"Category:People from Valdez, Alaska"
21088017,14,"Category:People from Wasilla, Alaska"
