pageid,ns,title
52953959,14,"Category:People from Benson, Arizona"
52952942,14,"Category:People from Carefree, Arizona"
52947722,14,"Category:People from Cave Creek, Arizona"
43576317,14,"Category:People from Florence, Arizona"
40204167,14,"Category:People from Fountain Hills, Arizona"
44262291,14,"Category:People from Jerome, Arizona"
52953138,14,"Category:People from Litchfield Park, Arizona"
52798767,14,"Category:People from Marana, Arizona"
43571674,14,"Category:People from Miami, Arizona"
26551815,14,"Category:People from Paradise Valley, Arizona"
57495657,14,"Category:People from Queen Creek, Arizona"
52798834,14,"Category:People from Sahuarita, Arizona"
43576205,14,"Category:People from Snowflake, Arizona"
54534303,14,"Category:People from Springerville, Arizona"
52947847,14,"Category:People from Sun City, Arizona"
52952692,14,"Category:People from Sun City West, Arizona"
43573053,14,"Category:People from Wickenburg, Arizona"
52953854,14,"Category:People from Willcox, Arizona"
43869598,14,"Category:People from Winkelman, Arizona"
