pageid,ns,title
58417749,14,"Category:People from Addison, Vermont"
58418843,14,"Category:People from Alburgh, Vermont"
58417433,14,"Category:People from Arlington, Vermont"
48098568,14,"Category:People from Athens, Vermont"
30806480,14,"Category:People from Bakersfield, Vermont"
58417735,14,"Category:People from Barnard, Vermont"
19581215,14,"Category:People from Barnet, Vermont"
20992265,14,"Category:People from Barton, Vermont"
15132445,14,"Category:People from Bennington, Vermont"
58426801,14,"Category:People from Benson, Vermont"
30806725,14,"Category:People from Berkshire, Vermont"
58418024,14,"Category:People from Berlin, Vermont"
19597800,14,"Category:People from Bethel, Vermont"
30924641,14,"Category:People from Bradford, Vermont"
58418520,14,"Category:People from Braintree, Vermont"
39247698,14,"Category:People from Brandon, Vermont"
35342792,14,"Category:People from Brattleboro, Vermont"
58417771,14,"Category:People from Bridport, Vermont"
58418916,14,"Category:People from Brighton, Vermont"
58417594,14,"Category:People from Bristol, Vermont"
58418724,14,"Category:People from Brookfield, Vermont"
58402121,14,"Category:People from Brownington, Vermont"
58418147,14,"Category:People from Cabot, Vermont"
58418058,14,"Category:People from Calais, Vermont"
58419104,14,"Category:People from Cambridge, Vermont"
58418934,14,"Category:People from Canaan, Vermont"
39247471,14,"Category:People from Castleton, Vermont"
58403162,14,"Category:People from Cavendish, Vermont"
30807911,14,"Category:People from Charlotte, Vermont"
29006363,14,"Category:People from Chelsea, Vermont"
38844556,14,"Category:People from Chester, Vermont"
58426677,14,"Category:People from Chittenden, Vermont"
39246206,14,"Category:People from Clarendon, Vermont"
33617358,14,"Category:People from Colchester, Vermont"
58418920,14,"Category:People from Concord, Vermont"
58402140,14,"Category:People from Corinth, Vermont"
47821492,14,"Category:People from Cornwall, Vermont"
57062256,14,"Category:People from Craftsbury, Vermont"
58426790,14,"Category:People from Danby, Vermont"
20992145,14,"Category:People from Danville, Vermont"
31014164,14,"Category:People from Derby, Vermont"
58417403,14,"Category:People from Dorset, Vermont"
48087194,14,"Category:People from Dover, Vermont"
48100331,14,"Category:People from Dummerston, Vermont"
58418234,14,"Category:People from Duxbury, Vermont"
58418139,14,"Category:People from East Montpelier, Vermont"
58418329,14,"Category:People from Eden, Vermont"
58418014,14,"Category:People from Elmore, Vermont"
30806408,14,"Category:People from Enosburgh, Vermont"
30808246,14,"Category:People from Essex, Vermont"
39247864,14,"Category:People from Fair Haven, Vermont"
30806747,14,"Category:People from Fairfax, Vermont"
30806267,14,"Category:People from Fairfield, Vermont"
58401692,14,"Category:People from Fairlee, Vermont"
58417497,14,"Category:People from Ferrisburgh, Vermont"
30806554,14,"Category:People from Franklin, Vermont"
30806691,14,"Category:People from Georgia, Vermont"
58417951,14,"Category:People from Goshen, Vermont"
48097780,14,"Category:People from Grafton, Vermont"
58418851,14,"Category:People from Grand Isle, Vermont"
58417647,14,"Category:People from Granville, Vermont"
58418906,14,"Category:People from Guildhall, Vermont"
39357421,14,"Category:People from Guilford, Vermont"
48098616,14,"Category:People from Halifax, Vermont"
58417510,14,"Category:People from Hancock, Vermont"
58408366,14,"Category:People from Hardwick, Vermont"
33675430,14,"Category:People from Hartford, Vermont"
39237575,14,"Category:People from Hartland, Vermont"
30806231,14,"Category:People from Highgate, Vermont"
30807620,14,"Category:People from Hinesburg, Vermont"
58426670,14,"Category:People from Hubbardton, Vermont"
58419015,14,"Category:People from Huntington, Vermont"
56350045,14,"Category:People from Hyde Park, Vermont"
58408210,14,"Category:People from Irasburg, Vermont"
58418855,14,"Category:People from Isle La Motte, Vermont"
48099018,14,"Category:People from Jamaica, Vermont"
30808115,14,"Category:People from Jericho, Vermont"
58419090,14,"Category:People from Johnson, Vermont"
58427046,14,"Category:People from Landgrove, Vermont"
58417586,14,"Category:People from Leicester, Vermont"
58418940,14,"Category:People from Lemington, Vermont"
58417610,14,"Category:People from Lincoln, Vermont"
48100051,14,"Category:People from Londonderry, Vermont"
40740008,14,"Category:People from Lowell, Vermont"
39235750,14,"Category:People from Ludlow, Vermont"
58408973,14,"Category:People from Lunenburg, Vermont"
56267347,14,"Category:People from Lyndonville, Vermont"
54656094,14,"Category:People from Manchester, Vermont"
48099745,14,"Category:People from Marlboro, Vermont"
58418040,14,"Category:People from Marshfield, Vermont"
31463892,14,"Category:People from Middlebury, Vermont"
58409093,14,"Category:People from Middlesex, Vermont"
58426879,14,"Category:People from Middletown Springs, Vermont"
30806174,14,"Category:People from Milton, Vermont"
58417702,14,"Category:People from Monkton, Vermont"
58418124,14,"Category:People from Moretown, Vermont"
58419040,14,"Category:People from Morristown, Vermont"
58426644,14,"Category:People from Mount Holly, Vermont"
58426636,14,"Category:People from Mount Tabor, Vermont"
34012444,14,"Category:People from New Haven, Vermont"
30924684,14,"Category:People from Newbury, Vermont"
48098473,14,"Category:People from Newfane, Vermont"
58418869,14,"Category:People from North Hero, Vermont"
58418034,14,"Category:People from Northfield, Vermont"
33688756,14,"Category:People from Norwich, Vermont"
58418533,14,"Category:People from Orange, Vermont"
30881840,14,"Category:People from Orwell, Vermont"
58417603,14,"Category:People from Panton, Vermont"
58426633,14,"Category:People from Pawlet, Vermont"
33667668,14,"Category:People from Peacham, Vermont"
58426872,14,"Category:People from Pittsfield, Vermont"
39246225,14,"Category:People from Pittsford, Vermont"
58400889,14,"Category:People from Plainfield, Vermont"
43128092,14,"Category:People from Plymouth, Vermont"
56223651,14,"Category:People from Pomfret, Vermont"
39246256,14,"Category:People from Poultney (town), Vermont"
58427039,14,"Category:People from Pownal, Vermont"
39246089,14,"Category:People from Proctor, Vermont"
39357492,14,"Category:People from Putney, Vermont"
29006385,14,"Category:People from Randolph, Vermont"
58417835,14,"Category:People from Reading, Vermont"
58427119,14,"Category:People from Readsboro, Vermont"
20992894,14,"Category:People from Richmond, Vermont"
58417682,14,"Category:People from Ripton, Vermont"
39757619,14,"Category:People from Rochester, Vermont"
30805880,14,"Category:People from Rockingham, Vermont"
58418090,14,"Category:People from Roxbury, Vermont"
33675960,14,"Category:People from Royalton, Vermont"
58409468,14,"Category:People from Rupert, Vermont"
58426653,14,"Category:People from Rutland, Vermont"
39245792,14,"Category:People from Rutland (town), Vermont"
20992411,14,"Category:People from St. Johnsbury, Vermont"
58417630,14,"Category:People from Salisbury, Vermont"
58427077,14,"Category:People from Sandgate, Vermont"
33744726,14,"Category:People from Shaftsbury, Vermont"
58410154,14,"Category:People from Sheffield, Vermont"
30807966,14,"Category:People from Shelburne, Vermont"
58417504,14,"Category:People from Shoreham, Vermont"
58426691,14,"Category:People from Shrewsbury, Vermont"
58418837,14,"Category:People from South Hero, Vermont"
43391512,14,"Category:People from Springfield, Vermont"
58418976,14,"Category:People from St. George, Vermont"
58427176,14,"Category:People from Stamford, Vermont"
58417799,14,"Category:People from Starksboro, Vermont"
58410417,14,"Category:People from Stowe, Vermont"
58418489,14,"Category:People from Strafford, Vermont"
58417929,14,"Category:People from Sudbury, Vermont"
58426984,14,"Category:People from Sunderland, Vermont"
30806303,14,"Category:People from Swanton (town), Vermont"
16809757,14,"Category:People from Thetford, Vermont"
58426773,14,"Category:People from Tinmouth, Vermont"
58418546,14,"Category:People from Topsham, Vermont"
58409889,14,"Category:People from Townshend, Vermont"
58409862,14,"Category:People from Troy, Vermont"
30924664,14,"Category:People from Tunbridge, Vermont"
58418957,14,"Category:People from Underhill, Vermont"
48099154,14,"Category:People from Vernon, Vermont"
58418571,14,"Category:People from Vershire, Vermont"
58418145,14,"Category:People from Waitsfield, Vermont"
58426681,14,"Category:People from Wallingford, Vermont"
48088166,14,"Category:People from Wardsboro, Vermont"
58418250,14,"Category:People from Warren, Vermont"
58418527,14,"Category:People from Washington, Vermont"
58418000,14,"Category:People from Waterbury, Vermont"
58419082,14,"Category:People from Waterville, Vermont"
39168681,14,"Category:People from Weathersfield, Vermont"
58426624,14,"Category:People from Wells, Vermont"
58418482,14,"Category:People from West Fairlee, Vermont"
58426684,14,"Category:People from West Haven, Vermont"
58426846,14,"Category:People from West Rutland, Vermont"
58418074,14,"Category:People from West Windsor, Vermont"
30807709,14,"Category:People from Westford, Vermont"
