pageid,ns,title
59096985,14,"Category:People from Afton, Wyoming"
59095183,14,"Category:People from Dubois, Wyoming"
59089064,14,"Category:People from Glenrock, Wyoming"
33902683,14,"Category:People from Greybull, Wyoming"
10061481,14,"Category:People from Jackson, Wyoming"
59096510,14,"Category:People from Kaycee, Wyoming"
59096007,14,"Category:People from Lingle, Wyoming"
33902715,14,"Category:People from Lovell, Wyoming"
59097095,14,"Category:People from Lusk, Wyoming"
59115758,14,"Category:People from Lyman, Wyoming"
33902985,14,"Category:People from Midwest, Wyoming"
59105412,14,"Category:People from Pinedale, Wyoming"
59088933,14,"Category:People from Saratoga, Wyoming"
59096052,14,"Category:People from Thermopolis, Wyoming"
