pageid,ns,title
44567677,14,"Category:People from Belvidere, New Jersey"
37657932,14,"Category:People from Boonton, New Jersey"
39520018,14,"Category:People from Clinton, New Jersey"
31183332,14,"Category:People from Dover, New Jersey"
37635662,14,"Category:People from Guttenberg, New Jersey"
39529604,14,"Category:People from Hackettstown, New Jersey"
32965045,14,"Category:People from Hammonton, New Jersey"
30857692,14,"Category:People from Harrison, New Jersey"
31328451,14,"Category:People from Kearny, New Jersey"
7443131,14,"Category:People from Morristown, New Jersey"
38659245,14,"Category:People from Newton, New Jersey"
31183215,14,"Category:People from Phillipsburg, New Jersey"
31143682,14,"Category:People from Secaucus, New Jersey"
25568390,14,"Category:People from West New York, New Jersey"
31094780,14,"Category:People from Westfield, New Jersey"
