pageid,ns,title
55653181,14,Category:Oklahoma politicians by city
38551441,14,"Category:People from Ada, Oklahoma"
31310490,14,"Category:People from Altus, Oklahoma"
44634877,14,"Category:People from Alva, Oklahoma"
38754368,14,"Category:People from Anadarko, Oklahoma"
44620119,14,"Category:People from Antlers, Oklahoma"
31314823,14,"Category:People from Ardmore, Oklahoma"
44567441,14,"Category:People from Atoka, Oklahoma"
6421977,14,"Category:People from Bartlesville, Oklahoma"
44611986,14,"Category:People from Beggs, Oklahoma"
41834907,14,"Category:People from Bethany, Oklahoma"
27997607,14,"Category:People from Bixby, Oklahoma"
41814239,14,"Category:People from Blackwell, Oklahoma"
44606248,14,"Category:People from Blanchard, Oklahoma"
41810808,14,"Category:People from Bristow, Oklahoma"
15868048,14,"Category:People from Broken Arrow, Oklahoma"
44606825,14,"Category:People from Broken Bow, Oklahoma"
41822977,14,"Category:People from Chandler, Oklahoma"
41823865,14,"Category:People from Checotah, Oklahoma"
40402277,14,"Category:People from Chickasha, Oklahoma"
44609639,14,"Category:People from Choctaw, Oklahoma"
27999567,14,"Category:People from Claremore, Oklahoma"
41847328,14,"Category:People from Cleveland, Oklahoma"
23110732,14,"Category:People from Clinton, Oklahoma"
44575523,14,"Category:People from Coalgate, Oklahoma"
44630194,14,"Category:People from Comanche, Oklahoma"
44615934,14,"Category:People from Commerce, Oklahoma"
17196143,14,"Category:People from Coweta, Oklahoma"
44618303,14,"Category:People from Cushing, Oklahoma"
57386650,14,"Category:People from Davis, Oklahoma"
34187749,14,"Category:People from Del City, Oklahoma"
44631166,14,"Category:People from Dewey, Oklahoma"
37739679,14,"Category:People from Duncan, Oklahoma"
41806875,14,"Category:People from Durant, Oklahoma"
16008596,14,"Category:People from Edmond, Oklahoma"
29715867,14,"Category:People from El Reno, Oklahoma"
41806824,14,"Category:People from Elk City, Oklahoma"
6421905,14,"Category:People from Enid, Oklahoma"
44567748,14,"Category:People from Erick, Oklahoma"
41823771,14,"Category:People from Eufaula, Oklahoma"
44630992,14,"Category:People from Frederick, Oklahoma"
29715840,14,"Category:People from Geary, Oklahoma"
44578665,14,"Category:People from Grove, Oklahoma"
41823057,14,"Category:People from Guthrie, Oklahoma"
44630909,14,"Category:People from Guymon, Oklahoma"
44619471,14,"Category:People from Hartshorne, Oklahoma"
44607932,14,"Category:People from Haskell, Oklahoma"
41835138,14,"Category:People from Henryetta, Oklahoma"
44587811,14,"Category:People from Hobart, Oklahoma"
41813442,14,"Category:People from Holdenville, Oklahoma"
41813355,14,"Category:People from Hollis, Oklahoma"
44612202,14,"Category:People from Hominy, Oklahoma"
34793323,14,"Category:People from Hugo, Oklahoma"
44606864,14,"Category:People from Idabel, Oklahoma"
27997998,14,"Category:People from Jenks, Oklahoma"
41814294,14,"Category:People from Kingfisher, Oklahoma"
44629766,14,"Category:People from Konawa, Oklahoma"
58208622,14,"Category:People from Lahoma, Oklahoma"
5752910,14,"Category:People from Lawton, Oklahoma"
44575483,14,"Category:People from Lexington, Oklahoma"
44587858,14,"Category:People from Lone Wolf, Oklahoma"
44595226,14,"Category:People from Madill, Oklahoma"
44584290,14,"Category:People from Mangum, Oklahoma"
44594897,14,"Category:People from Marietta, Oklahoma"
44630320,14,"Category:People from Marlow, Oklahoma"
44619830,14,"Category:People from Maud, Oklahoma"
44584068,14,"Category:People from Maysville, Oklahoma"
9598245,14,"Category:People from McAlester, Oklahoma"
44584199,14,"Category:People from Medford, Oklahoma"
41835279,14,"Category:People from Miami, Oklahoma"
34264712,14,"Category:People from Midwest City, Oklahoma"
40908425,14,"Category:People from Moore, Oklahoma"
44611819,14,"Category:People from Morris, Oklahoma"
7775327,14,"Category:People from Muskogee, Oklahoma"
44574780,14,"Category:People from Mustang, Oklahoma"
41857300,14,"Category:People from New Cordell, Oklahoma"
9598125,14,"Category:People from Norman, Oklahoma"
44608313,14,"Category:People from Nowata, Oklahoma"
27998559,14,"Category:People from Okemah, Oklahoma"
5752975,14,Category:People from Oklahoma City
41835008,14,"Category:People from Okmulgee, Oklahoma"
27998812,14,"Category:People from Owasso, Oklahoma"
41811009,14,"Category:People from Pauls Valley, Oklahoma"
9020314,14,"Category:People from Pawhuska, Oklahoma"
21650551,14,"Category:People from Pawnee, Oklahoma"
47801463,14,"Category:People from Drumright, Oklahoma"
44618227,14,"Category:People from Perkins, Oklahoma"
41823994,14,"Category:People from Perry, Oklahoma"
15964960,14,"Category:People from Ponca City, Oklahoma"
44587978,14,"Category:People from Poteau, Oklahoma"
44594615,14,"Category:People from Prague, Oklahoma"
41823244,14,"Category:People from Pryor Creek, Oklahoma"
15900515,14,"Category:People from Purcell, Oklahoma"
44585571,14,"Category:People from Ryan, Oklahoma"
41856855,14,"Category:People from Sallisaw, Oklahoma"
27998081,14,"Category:People from Sand Springs, Oklahoma"
22222141,14,"Category:People from Sapulpa, Oklahoma"
44567578,14,"Category:People from Sayre, Oklahoma"
44583922,14,"Category:People from Seiling, Oklahoma"
41856640,14,"Category:People from Seminole, Oklahoma"
31298021,14,"Category:People from Shawnee, Oklahoma"
44612169,14,"Category:People from Shidler, Oklahoma"
44585097,14,"Category:People from Stigler, Oklahoma"
9659546,14,"Category:People from Stillwater, Oklahoma"
44607133,14,"Category:People from Sulphur, Oklahoma"
38917535,14,"Category:People from Tahlequah, Oklahoma"
41814043,14,"Category:People from Tishomingo, Oklahoma"
44586672,14,"Category:People from Tonkawa, Oklahoma"
5753048,14,"Category:People from Tulsa, Oklahoma"
44584107,14,"Category:People from Tuttle, Oklahoma"
41810647,14,"Category:People from Vinita, Oklahoma"
22840940,14,"Category:People from Wagoner, Oklahoma"
41810591,14,"Category:People from Walters, Oklahoma"
29715737,14,"Category:People from Watonga, Oklahoma"
41813980,14,"Category:People from Waurika, Oklahoma"
27999277,14,"Category:People from Weatherford, Oklahoma"
44567353,14,"Category:People from Westville, Oklahoma"
44585228,14,"Category:People from Wetumka, Oklahoma"
41856741,14,"Category:People from Wewoka, Oklahoma"
41857385,14,"Category:People from Woodward, Oklahoma"
41811079,14,"Category:People from Wynnewood, Oklahoma"
44575085,14,"Category:People from Yukon, Oklahoma"
