pageid,ns,title
50594488,14,"Category:People from Peachtree Corners, Georgia"
25903428,14,"Category:People from Perry, Georgia"
36446838,14,"Category:People from Plains, Georgia"
40383431,14,"Category:People from Powder Springs, Georgia"
44119688,14,"Category:People from Quitman, Georgia"
44163700,14,"Category:People from Reidsville, Georgia"
44162881,14,"Category:People from Richland, Georgia"
44122826,14,"Category:People from Ringgold, Georgia"
22365539,14,"Category:People from Riverdale, Georgia"
53155499,14,"Category:People from Rochelle, Georgia"
44157812,14,"Category:People from Rockmart, Georgia"
5564462,14,"Category:People from Rome, Georgia"
44170228,14,"Category:People from Rossville, Georgia"
15374745,14,"Category:People from Roswell, Georgia"
23827248,14,"Category:People from Royston, Georgia"
44172162,14,"Category:People from Sandersville, Georgia"
44140274,14,"Category:People from Sandy Springs, Georgia"
6103225,14,"Category:People from Savannah, Georgia"
44161532,14,"Category:People from Shellman, Georgia"
40383536,14,"Category:People from Smyrna, Georgia"
44145599,14,"Category:People from Snellville, Georgia"
44171864,14,"Category:People from Social Circle, Georgia"
44167645,14,"Category:People from Soperton, Georgia"
44147358,14,"Category:People from Sparta, Georgia"
44121738,14,"Category:People from St. Marys, Georgia"
44140780,14,"Category:People from St. Simons, Georgia"
34056236,14,"Category:People from Statesboro, Georgia"
35989087,14,"Category:People from Stockbridge, Georgia"
28267424,14,"Category:People from Stone Mountain, Georgia"
44122960,14,"Category:People from Summerville, Georgia"
44145645,14,"Category:People from Suwanee, Georgia"
16125546,14,"Category:People from Swainsboro, Georgia"
44161726,14,"Category:People from Sylvania, Georgia"
44173709,14,"Category:People from Sylvester, Georgia"
44163358,14,"Category:People from Talbotton, Georgia"
44147688,14,"Category:People from Tallapoosa, Georgia"
44172237,14,"Category:People from Tennille, Georgia"
33700497,14,"Category:People from Thomaston, Georgia"
44164134,14,"Category:People from Thomasville, Georgia"
44154072,14,"Category:People from Thomson, Georgia"
44166762,14,"Category:People from Tifton, Georgia"
33693566,14,"Category:People from Toccoa, Georgia"
58589256,14,"Category:People from Trenton, Georgia"
41155748,14,"Category:People from Tucker, Georgia"
44139169,14,"Category:People from Tyrone, Georgia"
44141154,14,"Category:People from Union Point, Georgia"
5564537,14,"Category:People from Valdosta, Georgia"
44167468,14,"Category:People from Vidalia, Georgia"
44138030,14,"Category:People from Vienna, Georgia"
14739657,14,"Category:People from Villa Rica, Georgia"
44148898,14,"Category:People from Wadley, Georgia"
5564601,14,"Category:People from Warner Robins, Georgia"
44172029,14,"Category:People from Warrenton, Georgia"
44173241,14,"Category:People from Washington, Georgia"
44156838,14,"Category:People from Watkinsville, Georgia"
9598784,14,"Category:People from Waycross, Georgia"
33680882,14,"Category:People from Waynesboro, Georgia"
38562911,14,"Category:People from Winder, Georgia"
44126352,14,"Category:People from Woodstock, Georgia"
44157717,14,"Category:People from Zebulon, Georgia"
