pageid,ns,title
56482373,14,Category:New Hampshire politicians by city
30805510,14,"Category:People from Berlin, New Hampshire"
30808436,14,"Category:People from Claremont, New Hampshire"
15149809,14,"Category:People from Concord, New Hampshire"
20369747,14,"Category:People from Dover, New Hampshire"
19393244,14,"Category:People from Franklin, New Hampshire"
33734047,14,"Category:People from Keene, New Hampshire"
20706042,14,"Category:People from Laconia, New Hampshire"
33624887,14,"Category:People from Lebanon, New Hampshire"
5161757,14,"Category:People from Manchester, New Hampshire"
7616404,14,"Category:People from Nashua, New Hampshire"
8279407,14,"Category:People from Portsmouth, New Hampshire"
19393543,14,"Category:People from Rochester, New Hampshire"
58273412,14,"Category:People from Somersworth, New Hampshire"
