pageid,ns,title
44075616,14,"Category:People from Albany, Kentucky"
15749282,14,"Category:People from Ashland, Kentucky"
44067246,14,"Category:People from Augusta, Kentucky"
44092917,14,"Category:People from Barbourville, Kentucky"
34047964,14,"Category:People from Bardstown, Kentucky"
44068962,14,"Category:People from Bardwell, Kentucky"
44107992,14,"Category:People from Beaver Dam, Kentucky"
44068479,14,"Category:People from Bellevue, Kentucky"
44095889,14,"Category:People from Benton, Kentucky"
31165724,14,"Category:People from Berea, Kentucky"
5566788,14,"Category:People from Bowling Green, Kentucky"
53548758,14,"Category:People from Brandenburg, Kentucky"
44067299,14,"Category:People from Brooksville, Kentucky"
44077776,14,"Category:People from Brownsville, Kentucky"
44076640,14,"Category:People from Burkesville, Kentucky"
30969162,14,"Category:People from Cadiz, Kentucky"
11900279,14,"Category:People from Campbellsville, Kentucky"
44103250,14,"Category:People from Carlisle, Kentucky"
44069152,14,"Category:People from Carrollton, Kentucky"
44066596,14,"Category:People from Catlettsburg, Kentucky"
44101219,14,"Category:People from Central City, Kentucky"
44064911,14,"Category:People from Columbia, Kentucky"
15997615,14,"Category:People from Corbin, Kentucky"
5646871,14,"Category:People from Covington, Kentucky"
30789516,14,"Category:People from Cumberland, Kentucky"
44084354,14,"Category:People from Cynthiana, Kentucky"
14835013,14,"Category:People from Danville, Kentucky"
33904909,14,"Category:People from Dawson Springs, Kentucky"
44068346,14,"Category:People from Dayton, Kentucky"
44095471,14,"Category:People from Eddyville, Kentucky"
5566807,14,"Category:People from Elizabethtown, Kentucky"
33681056,14,"Category:People from Elkton, Kentucky"
44082722,14,"Category:People from Flatwoods, Kentucky"
44078474,14,"Category:People from Flemingsburg, Kentucky"
44065967,14,"Category:People from Florence, Kentucky"
44068420,14,"Category:People from Fort Thomas, Kentucky"
8239644,14,"Category:People from Frankfort, Kentucky"
44113048,14,"Category:People from Franklin, Kentucky"
44078989,14,"Category:People from Fulton, Kentucky"
20401054,14,"Category:People from Georgetown, Kentucky"
15985071,14,"Category:People from Glasgow, Kentucky"
44072913,14,"Category:People from Grayson, Kentucky"
44081075,14,"Category:People from Greensburg, Kentucky"
44082569,14,"Category:People from Greenup, Kentucky"
44100701,14,"Category:People from Greenville, Kentucky"
21847310,14,"Category:People from Guthrie, Kentucky"
44067449,14,"Category:People from Hardinsburg, Kentucky"
30789276,14,"Category:People from Harlan, Kentucky"
40389934,14,"Category:People from Harrodsburg, Kentucky"
44107922,14,"Category:People from Hartford, Kentucky"
44109134,14,"Category:People from Hazard, Kentucky"
23129003,14,"Category:People from Henderson, Kentucky"
44092311,14,"Category:People from Hindman, Kentucky"
27997409,14,"Category:People from Hodgenville, Kentucky"
15754525,14,"Category:People from Hopkinsville, Kentucky"
44094269,14,"Category:People from Hyden, Kentucky"
44078155,14,"Category:People from Irvine, Kentucky"
44067438,14,"Category:People from Jackson, Kentucky"
44112796,14,"Category:People from Jamestown, Kentucky"
30833528,14,"Category:People from Jenkins, Kentucky"
44108076,14,"Category:People from La Grange, Kentucky"
44079163,14,"Category:People from Lancaster, Kentucky"
44065225,14,"Category:People from Lawrenceburg, Kentucky"
44095726,14,"Category:People from Lebanon, Kentucky"
44080911,14,"Category:People from Leitchfield, Kentucky"
6103400,14,"Category:People from Lexington, Kentucky"
44073309,14,"Category:People from Liberty, Kentucky"
23824192,14,"Category:People from London, Kentucky"
44093667,14,"Category:People from Louisa, Kentucky"
10225591,14,"Category:People from Louisville, Kentucky"
30789468,14,"Category:People from Lynch, Kentucky"
15867393,14,"Category:People from Madisonville, Kentucky"
44074311,14,"Category:People from Manchester, Kentucky"
44075723,14,"Category:People from Marion, Kentucky"
40592941,14,"Category:People from Mayfield, Kentucky"
44098527,14,"Category:People from Maysville, Kentucky"
10262691,14,"Category:People from Middlesboro, Kentucky"
40390442,14,"Category:People from Midway, Kentucky"
44066443,14,"Category:People from Millersburg, Kentucky"
44116830,14,"Category:People from Monticello, Kentucky"
44111445,14,"Category:People from Morehead, Kentucky"
31026851,14,"Category:People from Morganfield, Kentucky"
44068177,14,"Category:People from Morgantown, Kentucky"
29226941,14,"Category:People from Mount Sterling, Kentucky"
44084855,14,"Category:People from Munfordville, Kentucky"
15997770,14,"Category:People from Murray, Kentucky"
39224238,14,"Category:People from New Castle, Kentucky"
10952558,14,"Category:People from Newport, Kentucky"
44086230,14,"Category:People from Nicholasville, Kentucky"
3303646,14,"Category:People from Owensboro, Kentucky"
44065388,14,"Category:People from Owingsville, Kentucky"
3303683,14,"Category:People from Paducah, Kentucky"
30879208,14,"Category:People from Paintsville, Kentucky"
40390011,14,"Category:People from Paris, Kentucky"
44067149,14,"Category:People from Perryville, Kentucky"
44108619,14,"Category:People from Pewee Valley, Kentucky"
15885669,14,"Category:People from Pikeville, Kentucky"
30879564,14,"Category:People from Plum Springs, Kentucky"
44078926,14,"Category:People from Prestonburg, Kentucky"
44068268,14,"Category:People from Princeton, Kentucky"
44116964,14,"Category:People from Providence, Kentucky"
14960991,14,"Category:People from Radcliff, Kentucky"
40389748,14,"Category:People from Russellville, Kentucky"
44095234,14,"Category:People from Salem, Kentucky"
44065133,14,"Category:People from Scottsville, Kentucky"
44112872,14,"Category:People from Shelbyville, Kentucky"
44068078,14,"Category:People from Shepherdsville, Kentucky"
40585041,14,"Category:People from Somerset, Kentucky"
44082544,14,"Category:People from South Shore, Kentucky"
44113260,14,"Category:People from Springfield, Kentucky"
44095111,14,"Category:People from Stanford, Kentucky"
53548831,14,"Category:People from Stanton, Kentucky"
44113098,14,"Category:People from Taylorsville, Kentucky"
44099991,14,"Category:People from Tompkinsville, Kentucky"
44094821,14,"Category:People from Vanceburg, Kentucky"
40390274,14,"Category:People from Versailles, Kentucky"
34882237,14,"Category:People from Walton, Kentucky"
44079087,14,"Category:People from Warsaw, Kentucky"
44100511,14,"Category:People from West Liberty, Kentucky"
30833681,14,"Category:People from Whitesburg, Kentucky"
44079372,14,"Category:People from Williamstown, Kentucky"
44073775,14,"Category:People from Winchester, Kentucky"
30879257,14,"Category:People from Woodburn, Kentucky"
