pageid,ns,title
52253132,14,"Category:People from Alamosa, Colorado"
23814441,14,"Category:People from Arvada, Colorado"
19064486,14,"Category:People from Aspen, Colorado"
13218283,14,"Category:People from Aurora, Colorado"
5561950,14,"Category:People from Boulder, Colorado"
52284057,14,"Category:People from Breckenridge, Colorado"
52252681,14,"Category:People from Brighton, Colorado"
47702060,14,"Category:People from Broomfield, Colorado"
52266706,14,"Category:People from Brush, Colorado"
52261972,14,"Category:People from Burlington, Colorado"
52229693,14,"Category:People from Cañon City, Colorado"
44560641,14,"Category:People from Centennial, Colorado"
44561462,14,"Category:People from Central City, Colorado"
5561998,14,"Category:People from Colorado Springs, Colorado"
52249854,14,"Category:People from Commerce City, Colorado"
52261679,14,"Category:People from Conifer, Colorado"
52265349,14,"Category:People from Cortez, Colorado"
36607995,14,Category:People from Denver
15294798,14,"Category:People from Durango, Colorado"
44560922,14,"Category:People from Englewood, Colorado"
52229839,14,"Category:People from Florence, Colorado"
5562033,14,"Category:People from Fort Collins, Colorado"
19064539,14,"Category:People from Fort Morgan, Colorado"
52256554,14,"Category:People from Georgetown, Colorado"
52260756,14,"Category:People from Glenwood Springs, Colorado"
18234882,14,"Category:People from Golden, Colorado"
5562071,14,"Category:People from Grand Junction, Colorado"
5562119,14,"Category:People from Greeley, Colorado"
52218057,14,"Category:People from Gunnison, Colorado"
52256464,14,"Category:People from Idaho Springs, Colorado"
52236652,14,"Category:People from La Junta, Colorado"
52253660,14,"Category:People from Lafayette, Colorado"
29774729,14,"Category:People from Lakewood, Colorado"
52269340,14,"Category:People from Lamar, Colorado"
52253535,14,"Category:People from Las Animas, Colorado"
52217775,14,"Category:People from Leadville, Colorado"
25938797,14,"Category:People from Littleton, Colorado"
15703364,14,"Category:People from Longmont, Colorado"
52253735,14,"Category:People from Louisville, Colorado"
37288242,14,"Category:People from Loveland, Colorado"
52260520,14,"Category:People from Manitou Springs, Colorado"
52270338,14,"Category:People from Meeker, Colorado"
52237277,14,"Category:People from Montrose, Colorado"
52261794,14,"Category:People from Morrison, Colorado"
52267282,14,"Category:People from Ouray, Colorado"
48474325,14,"Category:People from Parker, Colorado"
5562171,14,"Category:People from Pueblo, Colorado"
52268391,14,"Category:People from Ridgway, Colorado"
52266765,14,"Category:People from Rocky Ford, Colorado"
52253918,14,"Category:People from Salida, Colorado"
52278756,14,"Category:People from Silverton, Colorado"
42386781,14,"Category:People from Steamboat Springs, Colorado"
52236424,14,"Category:People from Sterling, Colorado"
52278897,14,"Category:People from Telluride, Colorado"
52245595,14,"Category:People from Thornton, Colorado"
52217646,14,"Category:People from Trinidad, Colorado"
52261381,14,"Category:People from Walsenburg, Colorado"
44561951,14,"Category:People from Westminster, Colorado"
44561044,14,"Category:People from Wheat Ridge, Colorado"
