pageid,ns,title
31260581,14,"Category:People from Freeport, Texas"
57063267,14,"Category:People from Freer, Texas"
31259914,14,"Category:People from Friendswood, Texas"
39704840,14,"Category:People from Frisco, Texas"
57099650,14,"Category:People from Fritch, Texas"
24441139,14,"Category:People from Gainesville, Texas"
6804819,14,"Category:People from Galveston, Texas"
57099802,14,"Category:People from Ganado, Texas"
13857554,14,"Category:People from Garland, Texas"
24969641,14,"Category:People from Gatesville, Texas"
57169856,14,"Category:People from Georgetown, Texas"
57118828,14,"Category:People from Giddings, Texas"
57153589,14,"Category:People from Gilmer, Texas"
44383751,14,"Category:People from Gladewater, Texas"
57145800,14,"Category:People from Glen Rose, Texas"
57125317,14,"Category:People from Goldthwaite, Texas"
34047895,14,"Category:People from Goliad, Texas"
57079794,14,"Category:People from Gonzales, Texas"
57065627,14,"Category:People from Gorman, Texas"
57174796,14,"Category:People from Graham, Texas"
57098361,14,"Category:People from Granbury, Texas"
15218187,14,"Category:People from Grand Prairie, Texas"
57157092,14,"Category:People from Grand Saline, Texas"
57169837,14,"Category:People from Granger, Texas"
57098733,14,"Category:People from Grapeland, Texas"
50502759,14,"Category:People from Grapevine, Texas"
31023699,14,"Category:People from Greenville, Texas"
44424058,14,"Category:People from Groesbeck, Texas"
57152313,14,"Category:People from Groveton, Texas"
57118194,14,"Category:People from Hallettsville, Texas"
23974484,14,"Category:People from Hallsville, Texas"
57085657,14,"Category:People from Hamilton, Texas"
57111491,14,"Category:People from Hamlin, Texas"
5628534,14,"Category:People from Harlingen, Texas"
57090571,14,"Category:People from Haskell, Texas"
57139066,14,"Category:People from Hearne, Texas"
39734437,14,"Category:People from Heath, Texas"
48104625,14,"Category:People from Hempstead, Texas"
50726907,14,"Category:People from Henderson, Texas"
57042953,14,"Category:People from Henrietta, Texas"
57058205,14,"Category:People from Hereford, Texas"
57085710,14,"Category:People from Hico, Texas"
57096704,14,"Category:People from Hillsboro, Texas"
57122575,14,"Category:People from Hondo, Texas"
57070944,14,"Category:People from Honey Grove, Texas"
57032105,14,"Category:People from Hooks, Texas"
57119965,14,"Category:People from Horseshoe Bay, Texas"
10865935,14,Category:People from Houston
57097351,14,"Category:People from Hubbard, Texas"
57041715,14,"Category:People from Hughes Springs, Texas"
30894347,14,"Category:People from Humble, Texas"
55032627,14,"Category:People from Huntsville, Texas"
33710454,14,"Category:People from Hurst, Texas"
57165792,14,"Category:People from Independence, Texas"
57098782,14,"Category:People from Ingleside, Texas"
57097318,14,"Category:People from Itasca, Texas"
57099702,14,"Category:People from Jacksboro, Texas"
40901692,14,"Category:People from Jacksonville, Texas"
57103821,14,"Category:People from Jasper, Texas"
57120580,14,"Category:People from Jefferson, Texas"
57119016,14,"Category:People from Jewett, Texas"
31268509,14,"Category:People from Joaquin, Texas"
57112842,14,"Category:People from Junction, Texas"
57111552,14,"Category:People from Karnes City, Texas"
19486068,14,"Category:People from Katy, Texas"
57112264,14,"Category:People from Kaufman, Texas"
57146866,14,"Category:People from Keller, Texas"
57111715,14,"Category:People from Kenedy, Texas"
57170733,14,"Category:People from Kermit, Texas"
18568426,14,"Category:People from Kerrville, Texas"
24550216,14,"Category:People from Kilgore, Texas"
11668227,14,"Category:People from Killeen, Texas"
46495329,14,"Category:People from Kingsville, Texas"
57113111,14,"Category:People from Knox City, Texas"
29571747,14,"Category:People from Kountze, Texas"
57093513,14,"Category:People from Kyle, Texas"
57041328,14,"Category:People from La Feria, Texas"
57071100,14,"Category:People from La Grange, Texas"
57078771,14,"Category:People from La Marque, Texas"
57061302,14,"Category:People from Lake Dallas, Texas"
57032412,14,"Category:People from Lake Jackson, Texas"
57151756,14,"Category:People from Lakeway, Texas"
57057876,14,"Category:People from Lamesa, Texas"
29344282,14,"Category:People from Lampasas, Texas"
39709714,14,"Category:People from Lancaster, Texas"
5652872,14,"Category:People from Laredo, Texas"
32042272,14,"Category:People from League City, Texas"
57169694,14,"Category:People from Leander, Texas"
57071028,14,"Category:People from Leonard, Texas"
57097602,14,"Category:People from Levelland, Texas"
53877872,14,"Category:People from Lewisville, Texas"
57170635,14,"Category:People from Liberty Hill, Texas"
31259106,14,"Category:People from Liberty, Texas"
57145493,14,"Category:People from Lindale, Texas"
20573826,14,"Category:People from Linden, Texas"
57060885,14,"Category:People from Little Elm, Texas"
57117768,14,"Category:People from Littlefield, Texas"
57120097,14,"Category:People from Llano, Texas"
57037488,14,"Category:People from Lockhart, Texas"
5652919,14,"Category:People from Longview, Texas"
31170879,14,"Category:People from Lorena, Texas"
6108227,14,"Category:People from Lubbock, Texas"
17143855,14,"Category:People from Lufkin, Texas"
15280991,14,"Category:People from Luling, Texas"
29572082,14,"Category:People from Lumberton, Texas"
57120443,14,"Category:People from Madisonville, Texas"
57127406,14,"Category:People from Magnolia, Texas"
38027475,14,"Category:People from Mansfield, Texas"
57037457,14,"Category:People from Marble Falls, Texas"
57137854,14,"Category:People from Marfa, Texas"
5962556,14,"Category:People from Marshall, Texas"
15255238,14,"Category:People from Mart, Texas"
57120982,14,"Category:People from Mason, Texas"
38152036,14,"Category:People from McAllen, Texas"
57154071,14,"Category:People from McCamey, Texas"
31170969,14,"Category:People from McGregor, Texas"
