pageid,ns,title
56499931,14,Category:Wyoming politicians by city
59096155,14,"Category:People from Buffalo, Wyoming"
5733633,14,"Category:People from Casper, Wyoming"
5734318,14,"Category:People from Cheyenne, Wyoming"
47138757,14,"Category:People from Cody, Wyoming"
29775574,14,"Category:People from Douglas, Wyoming"
59115652,14,"Category:People from Evanston, Wyoming"
55642719,14,"Category:People from Gillette, Wyoming"
59115020,14,"Category:People from Green River, Wyoming"
59096830,14,"Category:People from Kemmerer, Wyoming"
59089167,14,"Category:People from Lander, Wyoming"
8351833,14,"Category:People from Laramie, Wyoming"
59115974,14,"Category:People from Newcastle, Wyoming"
59104765,14,"Category:People from Powell, Wyoming"
33902857,14,"Category:People from Rawlins, Wyoming"
59089341,14,"Category:People from Riverton, Wyoming"
17096627,14,"Category:People from Rock Springs, Wyoming"
15650595,14,"Category:People from Sheridan, Wyoming"
50098029,14,"Category:People from Torrington, Wyoming"
59104935,14,"Category:People from Wheatland, Wyoming"
59115845,14,"Category:People from Worland, Wyoming"
